Id,Label,country,latitude,longitude
2496,Rio Gallegos,Argentina,-51.6089,-69.3126
2497,Ushuaia,Argentina,-54.8433,-68.2958
2501,Bahia Blanca,Argentina,-38.725,-62.1693
2508,Mar Del Plata,Argentina,-37.9342,-57.5733
2509,Neuquen,Argentina,-38.949001,-68.155701
2512,Santa Rosa,Argentina,-36.588299,-64.275703
2513,San Carlos De Bariloche,Argentina,-41.151199,-71.157501
2517,San Martin Des Andes,Argentina,-40.075401,-71.137299
2518,Conceicao Do Araguaia,Brazil,-8.34835,-49.301498
2521,Araracuara,Brazil,-21.812,-48.132999
2522,Aracaju,Brazil,-10.984,-37.070301
2524,Alta Floresta,Brazil,-9.866389,-56.105
2525,Aracatuba,Brazil,-21.1413,-50.424702
2526,Belem,Brazil,-1.37925,-48.476299
2528,Belo Horizonte,Brazil,-19.8512,-43.9506
2531,Brasilia,Brazil,-15.869167,-47.920834
2533,Boa Vista,Brazil,2.841389,-60.692223
2535,Cascavel,Brazil,-25.000299,-53.500801
2537,Belo Horizonte,Brazil,-19.624443,-43.971943
2538,Campo Grande,Brazil,-20.4687,-54.672501
2539,Chapeco,Brazil,-27.134199,-52.656601
2541,Criciuma,Brazil,-28.724443,-49.421391
2543,Campos,Brazil,-21.698299,-41.301701
2544,Corumba,Brazil,-19.011944,-57.671391
2545,Curitiba,Brazil,-25.5285,-49.1758
2547,Caxias Do Sul,Brazil,-29.1971,-51.1875
2548,Cuiaba,Brazil,-15.6529,-56.116699
2549,Cruzeiro do Sul,Brazil,-7.59991,-72.769501
2550,President Prudente,Brazil,-22.1751,-51.424599
2551,Manaus,Brazil,-3.03861,-60.049702
2554,Foz Do Iguacu,Brazil,-25.600279,-54.485001
2555,Florianopolis,Brazil,-27.670279,-48.552502
2556,Fernando Do Noronha,Brazil,-3.85493,-32.423302
2559,Fortaleza,Brazil,-3.77628,-38.5326
2560,Rio De Janeiro,Brazil,-22.809999,-43.250557
2562,Goiania,Brazil,-16.632,-49.220699
2564,Sao Paulo,Brazil,-23.435556,-46.473057
2566,Altamira,Brazil,-3.25391,-52.254002
2568,Itaituba,Brazil,-4.24234,-56.000702
2569,Ilheus,Brazil,-14.816,-39.033199
2570,Ipatinga,Brazil,-19.470699,-42.487598
2572,Imperatriz,Brazil,-5.53129,-47.459999
2575,Joao Pessoa,Brazil,-7.145833,-34.948612
2576,Joinville,Brazil,-26.224501,-48.797401
2577,Campina Grande,Brazil,-7.26992,-35.8964
2578,Campinas,Brazil,-23.007401,-47.134499
2581,Londrina,Brazil,-23.333599,-51.1301
2582,Bom Jesus Da Lapa,Brazil,-13.2621,-43.4081
2584,Maraba,Brazil,-5.36859,-49.138
2586,Maringa,Brazil,-23.479445,-52.012222
2587,Montes Claros,Brazil,-16.7069,-43.818901
2590,Maceio,Brazil,-9.51081,-35.791698
2591,Macapa,Brazil,0.050664,-51.072201
2595,Navegantes,Brazil,-26.879999,-48.651402
2596,Santo Angelo,Brazil,-28.2817,-54.169102
2597,Natal,Brazil,-5.768056,-35.376111
2599,Porto Alegre,Brazil,-29.9944,-51.171398
2602,Passo Fundo,Brazil,-28.243999,-52.326599
2603,Pelotas,Brazil,-31.718399,-52.327702
2604,Petrolina,Brazil,-9.36241,-40.569099
2607,Porto Velho,Brazil,-8.70929,-63.902302
2609,Rio Branco,Brazil,-9.868889,-67.898056
2610,Recife,Brazil,-8.12649,-34.923599
2612,Rio De Janeiro,Brazil,-22.9105,-43.163101
2613,Ribeirao Preto,Brazil,-21.136389,-47.776669
2615,Sao Jose Dos Campos,Brazil,-23.2292,-45.8615
2616,Sao Luis,Brazil,-2.58536,-44.2341
2618,Sao Paulo,Brazil,-23.62611,-46.656387
2619,Sao Jose Do Rio Preto,Brazil,-20.816601,-49.406502
2621,Salvador,Brazil,-12.908611,-38.322498
2622,Oriximina,Brazil,-1.4896,-56.396801
2623,Teresina,Brazil,-5.05994,-42.823502
2624,Tefe,Brazil,-3.38294,-64.724098
2628,Tabatinga,Brazil,-4.25567,-69.935799
2629,Tucurui,Brazil,-3.78601,-49.720299
2630,Sao Gabriel,Brazil,-0.14835,-66.9855
2631,Paulo Alfonso,Brazil,-9.40088,-38.250599
2632,Uruguaiana,Brazil,-29.7822,-57.0382
2633,Uberlandia,Brazil,-18.883612,-48.225277
2635,Uberaba,Brazil,-19.764723,-47.96611
2637,Vilhena,Brazil,-12.6944,-60.098301
2638,Vitoria,Brazil,-20.258057,-40.286388
2641,Arica,Chile,-18.348499,-70.338699
2642,Balmaceda,Chile,-45.9161,-71.689499
2645,Calama,Chile,-22.498199,-68.903603
2647,Punta Arenas,Chile,-53.002602,-70.854599
2649,Iquique,Chile,-20.5352,-70.181297
2650,Santiago,Chile,-33.393002,-70.785797
2651,Antofagasta,Chile,-23.444501,-70.445099
2656,Concepcion,Chile,-36.772701,-73.063103
2657,Easter Island,Chile,-27.164801,-109.421997
2658,Osorno,Chile,-40.611198,-73.060997
2662,La Serena,Chile,-29.916201,-71.199501
2664,Temuco,Chile,-38.7668,-72.6371
2665,Puerto Montt,Chile,-41.4389,-73.094002
2667,Valdivia,Chile,-39.650002,-73.086098
2670,Coca,Ecuador,-0.462886,-76.986801
2671,Cuenca,Ecuador,-2.88947,-78.984398
2672,Galapagos,Ecuador,-0.453758,-90.2659
2673,Guayaquil,Ecuador,-2.15742,-79.883598
2678,Latacunga,Ecuador,-0.906833,-78.615799
2680,Macas,Ecuador,-2.29917,-78.120796
2683,Manta,Ecuador,-0.946078,-80.678802
2688,Quito,Ecuador,-0.129167,-78.3575
2690,Santa Rosa,Ecuador,-3.441986,-79.996957
2697,Tulcan,Ecuador,0.809506,-77.708099
2699,Asuncion,Paraguay,-25.24,-57.52
2705,Armenia,Colombia,4.45278,-75.7664
2706,Puerto Asis,Colombia,0.505228,-76.5008
2708,Bucaramanga,Colombia,7.1265,-73.1848
2709,Bogota,Colombia,4.70159,-74.1469
2710,Barranquilla,Colombia,10.8896,-74.7808
2711,Bahia Solano,Colombia,6.20292,-77.3947
2712,Buenaventura,Colombia,3.81963,-76.9898
2713,Cucuta,Colombia,7.92757,-72.5115
2714,Cartagena,Colombia,10.4424,-75.513
2715,Cali,Colombia,3.54322,-76.3816
2716,Tumaco,Colombia,1.81442,-78.7492
2717,Corozal,Colombia,9.33274,-75.2856
2718,Barrancabermeja,Colombia,7.02433,-73.8068
2719,Florencia,Colombia,1.58919,-75.5644
2722,Guapi,Colombia,2.57013,-77.8986
2724,Ibague,Colombia,4.42161,-75.1333
2725,Ipiales,Colombia,0.861925,-77.6718
2726,Carepa,Colombia,7.81196,-76.7164
2728,Leticia,Colombia,-4.19355,-69.9432
2729,Medellin,Colombia,6.220549,-75.590582
2731,Monteria,Colombia,8.82374,-75.8258
2732,Mitu,Colombia,1.25366,-70.2339
2733,Manizales,Colombia,5.0296,-75.4647
2734,Neiva,Colombia,2.95015,-75.294
2738,Puerto Carreno,Colombia,6.18472,-67.4932
2739,Pereira,Colombia,4.81267,-75.7395
2741,Popayan,Colombia,2.4544,-76.6093
2742,Pasto,Colombia,1.39625,-77.2915
2743,Providencia,Colombia,13.3569,-81.3583
2745,Rio Negro,Colombia,6.16454,-75.4231
2746,Rio Hacha,Colombia,11.5262,-72.926
2747,San Jose Del Guaviare,Colombia,2.57969,-72.6394
2748,Santa Marta,Colombia,11.1196,-74.2306
2749,San Andres Island,Colombia,12.5836,-81.7112
2750,San Vincente De Caguan,Colombia,2.15217,-74.7663
2751,Tame,Colombia,6.45108,-71.7603
2752,Arauca,Colombia,7.06888,-70.7369
2753,Quibdo,Colombia,5.69076,-76.6412
2755,Valledupar,Colombia,10.435,-73.2495
2756,Villavicencio,Colombia,4.16787,-73.6138
2759,Cochabamba,Bolivia,-17.421101,-66.177101
2761,Cobija,Bolivia,-11.0404,-68.782997
2762,La Paz,Bolivia,-16.5133,-68.192299
2764,Potosi,Bolivia,-19.5431,-65.723701
2767,Sucre,Bolivia,-19.007099,-65.288696
2768,Tarija,Bolivia,-21.5557,-64.701302
2769,Trinidad,Bolivia,-14.8187,-64.917999
2771,Santa Cruz,Bolivia,-17.6448,-63.135399
2772,Yacuiba,Bolivia,-21.960899,-63.651699
2773,Zandery,Suriname,5.45283,-55.187801
2774,Cayenne,French Guiana,4.81981,-52.360401
2781,Pucallpa,Peru,-8.37794,-74.574303
2785,Chiclayo,Peru,-6.78748,-79.828102
2786,Ayacucho,Peru,-13.1548,-74.204399
2787,Andahuaylas,Peru,-13.7064,-73.350403
2788,Anta,Peru,-9.34744,-77.598396
2789,Lima,Peru,-12.0219,-77.114305
2792,Juliaca,Peru,-15.4671,-70.158203
2796,Tumbes,Peru,-3.55253,-80.381401
2801,Iquitos,Peru,-3.78474,-73.3088
2802,Arequipa,Peru,-16.341101,-71.583099
2804,Trujillo,Peru,-8.08141,-79.108803
2806,Tarapoto,Peru,-6.50874,-76.373199
2807,Tacna,Peru,-18.053301,-70.275803
2808,Puerto Maldonado,Peru,-12.6136,-69.2286
2809,Piura,Peru,-5.20575,-80.616402
2812,Cuzco,Peru,-13.5357,-71.938797
2816,Montevideo,Uruguay,-34.838402,-56.0308
2821,Barcelona,Venezuela,10.111111,-64.692222
2822,Barinas,Venezuela,8.615,-70.214167
2824,Barquisimeto,Venezuela,10.042747,-69.35862
2830,Canaima,Venezuela,6.231989,-62.854431
2833,Coro,Venezuela,11.414944,-69.680901
2835,Cumana,Venezuela,10.450333,-64.13047
2844,Paraguana,Venezuela,11.780775,-70.151497
2846,La Fria,Venezuela,8.239167,-72.271027
2848,Maracaibo,Venezuela,10.558208,-71.727859
2849,Merida,Venezuela,8.582078,-71.161041
2850,Porlamar,Venezuela,10.912603,-63.966599
2851,Caracas,Venezuela,10.601194,-66.991222
2852,Maturin,Venezuela,9.75453,-63.1474
2853,Puerto Ayacucho,Venezuela,5.61999,-67.606102
2854,Puerto Cabello,Venezuela,10.4805,-68.072998
2856,Guayana,Venezuela,8.28853,-62.760399
2858,San Antonio,Venezuela,7.84083,-72.439697
2860,Santa Ana De Uairen,Venezuela,4.555,-61.150002
2861,Santo Domingo,Venezuela,7.56538,-72.035103
2864,San Tome,Venezuela,8.945147,-64.151085
2868,Valencia,Venezuela,10.149733,-67.928398
2870,Valera,Venezuela,9.340478,-70.584061
2874,Antigua,Antigua and Barbuda,17.1367,-61.792702
2875,Bridgetown,Barbados,13.0746,-59.4925
2877,Dominica,Dominica,15.547,-61.299999
2878,Fort-de-france,Martinique,14.591,-61.003201
2879,St. Martin,Guadeloupe,18.099899,-63.047199
2881,Pointe-a-pitre,Guadeloupe,16.265301,-61.531799
2882,Point Salines,Grenada,12.0042,-61.786201
2883,St. Thomas,Virgin Islands,18.337299,-64.973396
2884,St. Croix Island,Virgin Islands,17.7019,-64.798599
2885,Aguadilla,Puerto Rico,18.4949,-67.129402
2888,Mayaguez,Puerto Rico,18.255699,-67.148499
2889,Ponce,Puerto Rico,18.008301,-66.563004
2890,San Juan,Puerto Rico,18.4394,-66.001801
2891,Basse Terre,Saint Kitts and Nevis,17.311199,-62.7187
2893,Castries,Saint Lucia,14.0202,-60.992901
2894,Hewandorra,Saint Lucia,13.7332,-60.952599
2895,Oranjestad,Aruba,12.5014,-70.015198
2896,Kralendijk,Netherlands Antilles,12.131,-68.268501
2897,Willemstad,Netherlands Antilles,12.1889,-68.959801
2898,Oranjestad,Netherlands Antilles,17.4965,-62.979401
2899,Philipsburg,Netherlands Antilles,18.041,-63.108898
2900,The Valley,Anguilla,18.2048,-63.055099
2901,Scarborough,Trinidad and Tobago,11.1497,-60.832199
2902,Port-of-spain,Trinidad and Tobago,10.5954,-61.3372
2903,Tortola,British Virgin Islands,18.444799,-64.542999
2907,Kingstown,Saint Vincent and the Grenadines,13.156695,-61.149945
2908,Alma-ata,Kazakhstan,43.3521,77.040497
2910,Tselinograd,Kazakhstan,51.022202,71.466904
2911,Dzhambul,Kazakhstan,42.8536,71.303596
2912,Bishkek,Kyrgyzstan,43.061298,74.4776
2913,Osh,Kyrgyzstan,40.609001,72.793297
2914,Chimkent,Kazakhstan,42.364201,69.478897
2916,Uralsk,Kazakhstan,51.150799,51.543098
2917,Pavlodar,Kazakhstan,52.195,77.073898
2918,Semiplatinsk,Kazakhstan,50.351295,80.234398
2920,Aktyubinsk,Kazakhstan,50.2458,57.206699
2922,Baku,Azerbaijan,40.467499,50.0467
2923,Yakutsk,Russia,62.0933,129.770996
2925,Mirnyj,Russia,62.534698,114.039001
2926,Blagoveschensk,Russia,50.4254,127.412003
2927,Khabarovsk,Russia,48.528,135.188004
2930,Magadan,Russia,59.910999,150.720001
2931,Pevek,Russia,69.783302,170.597
2932,Petropavlovsk,Russia,53.1679,158.453995
2933,Yuzhno-sakhalinsk,Russia,46.888699,142.718002
2934,Vladivostok,Russia,43.398998,132.147995
2935,Chita,Russia,52.026299,113.306
2936,Bratsk,Russia,56.370602,101.697998
2937,Irkutsk,Russia,52.268002,104.389
2938,Ulan-ude,Russia,51.8078,107.438004
2939,Kiev,Ukraine,50.345001,30.894699
2940,Donetsk,Ukraine,48.073601,37.7397
2941,Dnepropetrovsk,Ukraine,48.357201,35.100601
2942,Simferopol,Ukraine,45.0522,33.975101
2944,Kiev,Ukraine,50.40194,30.45194
2945,Lvov,Ukraine,49.8125,23.9561
2947,Odessa,Ukraine,46.4268,30.6765
2948,St. Petersburg,Russia,59.800301,30.262501
2949,Murmansk,Russia,68.7817,32.750801
2952,Kaliningrad,Russia,54.889999,20.5926
2954,Minsk 2,Belarus,53.8825,28.030701
2955,Abakan,Russia,53.740002,91.385002
2956,Barnaul,Russia,53.3638,83.538498
2957,Kemorovo,Russia,55.2701,86.107201
2958,Omsk,Russia,54.966999,73.310501
2960,Krasnodar,Russia,45.034698,39.170502
2961,Makhachkala,Russia,42.816799,47.652302
2962,Mineralnye Vody,Russia,44.225101,43.081902
2963,Stavropol,Russia,45.1092,42.112801
2964,Rostov,Russia,47.493888,39.924722
2965,Sochi,Russia,43.449902,39.9566
2966,Astrakhan,Russia,46.283298,48.006302
2967,Volgograd,Russia,48.782501,44.345501
2968,Chelyabinsk,Russia,55.305801,61.5033
2969,Magnetiogorsk,Russia,53.393101,58.755699
2972,Nizhnevartovsk,Russia,60.949299,76.483597
2973,Perm,Russia,57.914501,56.021198
2974,Surgut,Russia,61.3437,73.401802
2975,Yekaterinburg,Russia,56.743099,60.8027
2976,Ashkhabad,Turkmenistan,37.986801,58.361
2979,Dushanbe,Tajikistan,38.543301,68.824997
2980,Bukhara,Uzbekistan,39.775002,64.483299
2981,Samarkand,Uzbekistan,39.7005,66.983803
2983,Tashkent,Uzbekistan,41.2579,69.281197
2985,Moscow,Russia,55.972599,37.4146
2987,Voronezh,Russia,51.814201,39.229599
2988,Moscow,Russia,55.591499,37.261501
2989,Syktyvkar,Russia,61.646999,50.8451
2990,Kazan,Russia,55.606201,49.278702
2991,Orenburg,Russia,51.795799,55.456699
2992,Ufa,Russia,54.557499,55.874401
2993,Samara,Russia,53.504902,50.164299
2994,Ahmedabad,India,23.0772,72.634697
2996,Aurangabad,India,19.8627,75.398102
2997,Mumbai,India,19.088699,72.867897
2999,Bhuj,India,23.2878,69.670197
3000,Belgaum,India,15.8593,74.618301
3001,Baroda,India,22.336201,73.226303
3002,Bhopal,India,23.2875,77.337402
3003,Bhaunagar,India,21.752199,72.185204
3007,Goa,India,15.3808,73.831398
3008,Indore,India,22.7218,75.801102
3009,Jabalpur,India,23.177799,80.052002
3010,Jamnagar,India,22.4655,70.012604
3012,Khajuraho,India,24.8172,79.918602
3015,Nagpur,India,21.092199,79.047203
3017,Pune,India,18.5821,73.919701
3018,Porbandar,India,21.648701,69.657204
3019,Rajkot,India,22.3092,70.779503
3020,Raipur,India,21.180401,81.7388
3022,Surat,India,21.1141,72.741798
3023,Udaipur,India,24.617701,73.896103
3024,Colombo,Sri Lanka,7.18076,79.884102
3030,Trinciomalee,Sri Lanka,8.53851,81.1819
3034,Phnom-penh,Cambodia,11.5466,104.844002
3035,Siem-reap,Cambodia,13.4107,103.813004
3038,Agartala,India,23.886999,91.240402
3039,Aizwal,India,23.840599,92.619698
3040,Baghdogra,India,26.6812,88.328598
3042,Bhubaneswar,India,20.2444,85.817802
3043,Kolkata,India,22.654699,88.446701
3050,Imphal,India,24.76,93.896698
3055,Silchar,India,24.912901,92.978699
3057,Mohanbari,India,27.4839,95.016899
3061,Patina,India,25.591299,85.087997
3063,Ranchi,India,23.314301,85.321701
3066,Vishakhapatnam,India,17.721201,83.224503
3068,Cox's Bazar,Bangladesh,21.4522,91.963898
3069,Chittagong,Bangladesh,22.249599,91.813301
3071,Jessore,Bangladesh,23.1838,89.160797
3072,Rajshahi,Bangladesh,24.437201,88.616501
3073,Saidpur,Bangladesh,25.759199,88.908897
3074,Sylhet Osmani,Bangladesh,24.9632,91.866798
3076,Dhaka,Bangladesh,23.843347,90.397783
3077,Hong Kong,Hong Kong,22.308901,113.915001
3079,Agra,India,27.1558,77.960899
3080,Allahabad,India,25.4401,81.733902
3081,Amritsar,India,31.7096,74.797302
3084,Varanasi,India,25.4524,82.859299
3085,Kulu,India,31.876699,77.154404
3089,Chandigarh,India,30.6735,76.788498
3092,Dehra Dun,India,30.189699,78.180298
3093,Delhi,India,28.5665,77.103104
3094,Gwalior,India,26.293301,78.227798
3097,Jodhpur,India,26.251101,73.048897
3098,Jaipur,India,26.8242,75.812202
3100,Jammu,India,32.689098,74.837402
3101,Kanpur,India,26.441401,80.364899
3103,Ludhiaha,India,30.8547,75.952599
3104,Leh,India,34.135899,77.546501
3105,Lucknow,India,26.760599,80.889297
3112,Srinagar,India,33.987099,74.7742
3115,Luang Prabang,Laos,19.897301,102.161003
3116,Pakse,Laos,15.1321,105.780998
3118,Savannakhet,Laos,16.556601,104.760002
3120,Vientiane,Laos,17.9883,102.563004
3121,Macau,Macau,22.149599,113.592003
3122,Bhairawa,Nepal,27.505685,83.416293
3125,Kathmandu,Nepal,27.6966,85.3591
3127,Pokhara,Nepal,28.200899,83.982101
3129,Biratnagar,Nepal,26.481501,87.264
3130,Agatti Island,India,10.8237,72.176003
3131,Bangalore,India,13.1979,77.706299
3134,Vijayawada,India,16.530399,80.796799
3135,Coimbatore,India,11.03,77.043404
3136,Kochi,India,10.152,76.401901
3137,Calicut,India,11.1368,75.955299
3142,Madurai,India,9.83451,78.093399
3143,Mangalore,India,12.9613,74.890099
3144,Madras,India,12.990005,80.169296
3146,Port Blair,India,11.6412,92.729698
3152,Tiruchirappalli,India,10.7654,78.709702
3153,Trivandrum,India,8.48212,76.920097
3155,Thimphu,Bhutan,27.4032,89.424599
3156,Male,Maldives,4.19183,73.529099
3157,Bangkok,Thailand,13.9126,100.607002
3161,Pattaya,Thailand,12.6799,101.004997
3163,Lampang,Thailand,18.270901,99.504204
3164,Phrae,Thailand,18.1322,100.165001
3170,Phitsanulok,Thailand,16.7829,100.278999
3173,Narathiwat,Thailand,6.51992,101.742996
3174,Krabi,Thailand,8.09912,98.986198
3177,Ko Samui,Thailand,9.54779,100.061996
3179,Phuket,Thailand,8.1132,98.316902
3180,Ranong,Thailand,9.77762,98.585503
3181,Hat Yai,Thailand,6.93321,100.392998
3182,Trang,Thailand,7.50874,99.6166
3183,Udon Thani,Thailand,17.3864,102.788002
3184,Sakon Nakhon,Thailand,17.195101,104.119003
3186,Loei,Thailand,17.4391,101.722
3196,Danang,Vietnam,16.0439,108.198997
3199,Hanoi,Vietnam,21.221201,105.806999
3201,Hue,Vietnam,16.401501,107.703003
3204,Phuquoc,Vietnam,10.1698,103.9931
3205,Ho Chi Minh City,Vietnam,10.8188,106.652
3209,Bagan,Burma,21.178801,94.930199
3213,Heho,Burma,20.747,96.792
3215,Kengtung,Burma,21.3016,99.636002
3217,Kyaukpyu,Burma,19.426399,93.534798
3222,Mandalay,Burma,21.7022,95.977898
3223,Myeik,Burma,12.4398,98.621498
3224,Myitkyina,Burma,25.3836,97.351898
3232,Putao,Burma,27.329901,97.4263
3235,Sittwe,Burma,20.1327,92.872597
3236,Thandwe,Burma,18.460699,94.300102
3237,Tachilek,Burma,20.483801,99.935402
3239,Yangon,Burma,16.907301,96.133202
3240,Ujung Pandang,Indonesia,-5.06163,119.554001
3241,Biak,Indonesia,-1.19002,136.108002
3242,Nabire,Indonesia,-3.36818,135.496002
3243,Timika,Indonesia,-4.52828,136.886993
3244,Jayapura,Indonesia,-2.57695,140.516006
3245,Wamena,Indonesia,-4.10251,138.957001
3246,Merauke,Indonesia,-8.52029,140.417999
3247,Gorontalo,Indonesia,0.637119,122.849998
3249,Palu,Indonesia,-0.918542,119.910004
3250,Manado,Indonesia,1.54926,124.926003
3251,Poso,Indonesia,-1.41675,120.657997
3253,Ternate,Indonesia,0.831414,127.380997
3254,Luwuk,Indonesia,-1.03892,122.772003
3256,Ambon,Indonesia,-3.71026,128.089005
3257,Fak Fak,Indonesia,-2.92019,132.266998
3258,Kaimana,Indonesia,-3.64452,133.695999
3259,Babo,Indonesia,-2.53224,133.438995
3260,Manokwari,Indonesia,-0.891833,134.048996
3261,Sorong,Indonesia,-0.894,131.287
3262,Bintulu,Malaysia,3.12385,113.019997
3263,Kuching,Malaysia,1.4847,110.347
3264,Limbang,Malaysia,4.8083,115.010002
3265,Marudi,Malaysia,4.17898,114.329002
3266,Miri,Malaysia,4.32201,113.987
3267,Sibu,Malaysia,2.2616,111.985001
3268,Lahad Datu,Malaysia,5.03225,118.323997
3269,Kota Kinabalu,Malaysia,5.93721,116.051003
3270,Labuan,Malaysia,5.30068,115.25
3271,Tawau,Malaysia,4.32016,118.127998
3272,Bandar Seri Begawan,Brunei,4.9442,114.928001
3273,Pekanbaru,Indonesia,0.460786,101.445
3275,Jakarta,Indonesia,-6.12557,106.655998
3282,Ketapang,Indonesia,-1.81664,109.962997
3284,Pontianak,Indonesia,-0.150711,109.403999
3287,Jambi,Indonesia,-1.63802,103.643997
3288,Bengkulu,Indonesia,-3.8637,102.338997
3289,Palembang,Indonesia,-2.89825,104.699997
3294,Banda Aceh,Indonesia,5.522872,95.420637
3296,Alor Setar,Malaysia,6.18967,100.398003
3298,Kota Bahru,Malaysia,6.16685,102.292999
3299,Kuantan,Malaysia,3.77539,103.209
3300,Kerteh,Malaysia,4.53722,103.427002
3302,Ipoh,Malaysia,4.56797,101.092003
3303,Johor Bahru,Malaysia,1.64131,103.669998
3304,Kuala Lumpur,Malaysia,2.74558,101.709999
3305,Langkawi,Malaysia,6.32973,99.728699
3307,Kuala Terengganu,Malaysia,5.38264,103.102997
3308,Penang,Malaysia,5.29714,100.277
3310,Dili,East Timor,-8.5464,125.526001
3316,Singapore,Singapore,1.35019,103.994003
3318,Amberley,Australia,-10.9508,142.459
3319,Alice Springs,Australia,-23.8067,133.901993
3320,Brisbane,Australia,-27.384199,153.117004
3321,Coolangatta,Australia,-28.1644,153.505005
3322,Cairns,Australia,-16.885799,145.755005
3323,Charlieville,Australia,-26.4133,146.261993
3324,Mount Isa,Australia,-20.6639,139.488998
3325,Maroochydore,Australia,-26.6033,153.091003
3326,Mackay,Australia,-21.1717,149.179993
3328,Prosserpine,Australia,-20.495001,148.552002
3329,Rockhampton,Australia,-23.381901,150.475006
3330,Townsville,Australia,-19.252501,146.764999
3331,Weipa,Australia,-12.6786,141.925003
3332,Avalon,Australia,-38.039398,144.468994
3333,Albury,Australia,-36.067799,146.957993
3334,Melbourne,Australia,-37.7281,144.901993
3336,Hobart,Australia,-42.836102,147.509995
3337,Launceston,Australia,-41.5453,147.214005
3339,Melbourne,Australia,-37.673302,144.843002
3341,Adelaide,Australia,-34.945,138.531006
3345,Karratha,Australia,-20.7122,116.773003
3346,Kalgoorlie,Australia,-30.7894,121.461998
3347,Kununurra,Australia,-15.7781,128.707993
3348,Learmonth,Australia,-22.2356,114.088997
3349,Port Hedland,Australia,-20.3778,118.625999
3351,Perth,Australia,-31.9403,115.967003
3353,Christmas Island,Christmas Island,-10.4506,105.690002
3355,Canberra,Australia,-35.3069,149.195007
3356,Coff's Harbour,Australia,-30.320601,153.115997
3358,Dubbo,Australia,-32.216702,148.574997
3359,Norfolk Island,Norfolk Island,-29.041599,167.938995
3361,Sydney,Australia,-33.946098,151.177002
3362,Tamworth,Australia,-31.0839,150.847
3363,Wagga Wagga,Australia,-35.165298,147.466003
3364,Beijing,China,40.080101,116.584999
3366,Hailar,China,49.205002,119.824997
3368,Tianjin,China,39.124401,117.346001
3369,Taiyuan,China,37.746899,112.627998
3370,Guangzhou,China,23.392401,113.299004
3371,Changcha,China,28.189199,113.220001
3372,Guilin,China,25.2181,110.039001
3373,Nanning,China,22.608299,108.171997
3374,Shenzhen,China,22.639299,113.810997
3375,Zhengzhou,China,34.519699,113.841003
3376,Wuhan,China,30.7838,114.208
3377,Pyongyang,North Korea,39.224098,125.669998
3378,Lanzhou,China,36.515202,103.620003
3379,Xi'an,China,34.447102,108.751999
3380,Ulan Bator,Mongolia,47.843102,106.766998
3381,Jinghonggasa,China,21.9739,100.760002
3382,Kunming,China,25.101944,102.929167
3383,Xiamen,China,24.544001,118.127998
3384,Nanchang,China,28.865,115.900002
3385,Fuzhou,China,25.935101,119.663002
3386,Hangzhou,China,30.2295,120.433998
3387,Ninbo,China,29.8267,121.461998
3388,Nanjing,China,31.742001,118.862
3389,Hefei,China,31.780001,117.297997
3390,Qingdao,China,36.266102,120.374001
3391,Shanghai,China,31.197901,121.335999
3392,Yantai,China,37.401699,121.372002
3393,Chongqing,China,29.7192,106.641998
3394,Guiyang,China,26.5385,106.801003
3395,Chengdu,China,30.578501,103.946999
3396,Xichang,China,27.9891,102.183998
3397,Kashi,China,39.5429,76.019997
3398,Hotan,China,37.038502,79.864899
3399,Urumqi,China,43.907101,87.474197
3400,Harbin,China,45.623402,126.25
3402,Mudanjiang,China,44.524101,129.569
3404,Dalian,China,38.965698,121.539001
3406,Shanghai,China,31.1434,121.805
3408,Kuala Lumpur,Malaysia,3.13058,101.549004
3409,Wajima,Japan,37.293098,136.962006
3410,Alexandria,Egypt,30.9177,29.6964
3411,Barter Island,United States,70.134003,-143.582001
3413,Cape Lisburne,United States,68.875099,-166.110001
3414,Point Lay,United States,69.732903,-163.005005
3415,Hilo,United States,19.721399,-155.048004
3417,Bettles,United States,66.913902,-151.529007
3420,Fort Yukon,United States,66.571503,-145.25
3423,Tatalina,United States,62.894402,-155.977005
3426,St. Paul Island,United States,57.167301,-170.220001
3428,Point Barrow,United States,56.5783,-169.662003
3429,Iliamna,United States,59.754398,-154.910996
3430,Port Moller,United States,59.011398,-161.820007
3437,Fort Smith,United States,35.336601,-94.367401
3442,Grand Forks,United States,47.949299,-97.176102
3445,Hana,United States,20.795601,-156.014008
3446,Prescott,United States,34.654499,-112.419998
3447,Trenton,United States,40.276699,-74.813499
3448,Boston,United States,42.3643,-71.005203
3453,Oakland,United States,37.721298,-122.221001
3454,Omaha,United States,41.3032,-95.894096
3456,Kahului,United States,20.8986,-156.429993
3457,Wichita,United States,37.649899,-97.433098
3458,Kansas City,United States,39.2976,-94.713898
3459,Madison,United States,43.1399,-89.337502
3460,Dillingham,United States,59.044701,-158.505005
3461,Harrison,United States,36.261501,-93.154701
3462,Phoenix,United States,33.434299,-112.012001
3463,Bangor,United States,44.8074,-68.828102
3465,Longview,United States,32.383999,-94.711502
3467,Spokane,United States,47.6199,-117.533997
3469,San Francisco,United States,37.618999,-122.375
3472,Gainesville,United States,29.6901,-82.271797
3473,Memphis,United States,35.0424,-89.9767
3484,Los Angeles,United States,33.942501,-118.407997
3486,Cleveland,United States,41.411701,-81.8498
3488,Cincinnati,United States,39.048801,-84.667801
3491,Huron,United States,44.385201,-98.2285
3492,Juneau,United States,58.355,-134.576004
